title,link
JumpServer.Verification.Code.Brute.Force,https://www.fortiguard.com/encyclopedia/ips/54185
Linux.Kernel.messenger_v2.c.Segment.Length.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54383
Loda.Botnet,https://www.fortiguard.com/encyclopedia/ips/54349
MS.Windows.QUIC.Version.Negotiation.Packet.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/54382
Rockwell.Automation.Allen-Bradley.Scanner,https://www.fortiguard.com/encyclopedia/ips/54308
Adobe.Acrobat.Reader.CVE-2023-44336.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54364
Adobe.Acrobat.Reader.CVE-2023-44337.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54359
Adobe.Acrobat.Reader.CVE-2023-44338.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54360
Adobe.Acrobat.Reader.CVE-2023-44339.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54361
Adobe.Acrobat.Reader.CVE-2023-44340.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54362
Adobe.Acrobat.Reader.CVE-2023-44348.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54363
Adobe.Acrobat.Reader.CVE-2023-44356.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54367
Adobe.Acrobat.Reader.CVE-2023-44357.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54368
Adobe.Acrobat.Reader.CVE-2023-44358.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54369
Adobe.Acrobat.Reader.CVE-2023-44359.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54370
Adobe.Acrobat.Reader.CVE-2023-44360.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/54372
Adobe.Acrobat.Reader.CVE-2023-44361.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54371
Adobe.Acrobat.Reader.CVE-2023-44365.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/54373
Adobe.Acrobat.Reader.CVE-2023-44366.Out.of.Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54374
Adobe.Acrobat.Reader.CVE-2023-44367.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54375
Adobe.Acrobat.Reader.CVE-2023-44371.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54376
Adobe.Acrobat.Reader.CVE-2023-44372.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/54377
Adobe.ColdFusion.CVE-2023-44350.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54365
Adobe.ColdFusion.CVE-2023-44351.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54366
Adobe.ColdFusion.CVE-2023-44352.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/54356
Adobe.ColdFusion.CVE-2023-44353.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54357
Adobe.ColdFusion.CVE-2023-44355.HTML.Injection,https://www.fortiguard.com/encyclopedia/ips/54378
MS.Office.CVE-2023-36413.Security.Feature.Bypass,https://www.fortiguard.com/encyclopedia/ips/54319
MS.Windows.CLFS.Driver.CVE-2023-36424.Privilege.Escalation,https://www.fortiguard.com/encyclopedia/ips/54320
MS.Windows.CVE-2023-36036.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/54322
MS.Windows.DWM.CVE-2023-36033.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/54321
MS.Windows.Search.Service.CVE-2023-36394.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/54317
MS.Windows.Storage.CVE-2023-36399.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/54318
Apache.httpd.mod_http2.h2_session_process.DoS,https://www.fortiguard.com/encyclopedia/ips/54358
Mystic.Botnet,https://www.fortiguard.com/encyclopedia/ips/54341
Supershell.Botnet,https://www.fortiguard.com/encyclopedia/ips/54295
Canonical.ksmbd-tools.ksmbd.mountd.smb_read_sid.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54353
Google.Chrome.OnItemRemoved.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54344
Google.Chrome.Trubofan.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/54346
WordPress.AYS.Popup.Box.Plugin.class-ays-pb-admin.php.XSS,https://www.fortiguard.com/encyclopedia/ips/54347
CachetHQ.Cachet.CreateIncidentCommandHandler.Template.Injection,https://www.fortiguard.com/encyclopedia/ips/54339
Cisco.IOS.XE.Web.UI.REST.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54336
LG.Simple.Editor.cropImage.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/54338
VMware.Aria.Operations.for.Networks.exportPDF.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/54340
Zavio.IP.Cameras.auth_user.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54327
Zavio.IP.cameras.check_param.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54325
MS.Exchange.PS.Remoting.XamlServices.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54315
RisePro.Botnet,https://www.fortiguard.com/encyclopedia/ips/54294
Splunk.API.edit.user.Capability.Privilege.Bypass,https://www.fortiguard.com/encyclopedia/ips/54323
DarkGate.Botnet,https://www.fortiguard.com/encyclopedia/ips/54249
D-Link.DIR-2640.HNAP.EmailFrom.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54311
MS.Exchange.PS.SharedTypeResolver.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54305
Netgear.PS.NMS300.MyHandlerInterceptor.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54313
Cacti.snmp_escape_string.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54303
MS.Windows.Message.Queuing.Service.CVE-2023-36606.DoS,https://www.fortiguard.com/encyclopedia/ips/54304
MS.Windows.Themes.ReviseVersionIfNecessary.Race.Condition,https://www.fortiguard.com/encyclopedia/ips/54300
Yifan.YF325.httpd.debug.credentials.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54302
Advantech.R-SeeNet.snmpmon.ini.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54297
GLPI-Project.GLPI.backup.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/54296
Libvpx.vp8.encoding.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54288
Netgear.ProSAFE.NMS300.CVE-2023-38095.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/54286
D-Link.D-View.addDv7Probe.XXE,https://www.fortiguard.com/encyclopedia/ips/54256
FG-VD-54082.0day,https://www.fortiguard.com/encyclopedia/ips/54082
Hikvision.Access.Control.Products.Session.Hijacking,https://www.fortiguard.com/encyclopedia/ips/54265
MS.Exchange.PS.ApprovedApplication.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/54263
NodeBB.socket.io.eventName.DoS,https://www.fortiguard.com/encyclopedia/ips/54266
HTTP2.RST_STREAM.Rapid.Reset.DoS.Rate,https://www.fortiguard.com/encyclopedia/ips/54227
Inductive.Automation.Ignition.OPC.UA.Client.XSS,https://www.fortiguard.com/encyclopedia/ips/54198
Cacti.poller_automation.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54111
FG-VD-54063.0day,https://www.fortiguard.com/encyclopedia/ips/54063
LG.Simple.Editor.saveXml.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/54134
Libcue.CVE-2023-43641.Out.Of.Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/54133
Prolink.PRC2402M.login.cgi.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54132
Samba.Spotlight.mdssvc.RPC.Request.Type.Confusion.DoS,https://www.fortiguard.com/encyclopedia/ips/54151
cURL.and.libcurl.SOCKS5.Hostname.Handling.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54172
mySCADA.myPRO.CVE-2023-28384.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/54135
HTTP2.RST_STREAM.Rapid.Reset.DoS,https://www.fortiguard.com/encyclopedia/ips/54090
Milesight.Multiple.Routers.httpd.log.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54096
MS.Windows.CLFS.Driver.CVE-2023-36713.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/53877
MS.Windows.CVE-2023-38159.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53881
MS.Windows.Graphics.Component.MaskBlt.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53876
MS.Windows.Win32k.CVE-2023-36731.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53878
MS.Windows.Win32k.CVE-2023-36743.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53879
MS.Windows.Win32k.CVE-2023-36776.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53880
MS.Windows.Win32k.CVE-2023-41772.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53874
GitLab.Community.and.Enterprise.Edition.AutolinkFilter.DoS,https://www.fortiguard.com/encyclopedia/ips/54011
MS.Windows.CNG.Key.Isolation.Service.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/54062
LG.Simple.Editor.deleteCheckSession.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53975
WordPress.Media.Library.Assistant.plugin.Local.File.Inclusion,https://www.fortiguard.com/encyclopedia/ips/54010
7-Zip.SquashFS.File.UidTable.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53957
D-Link.D-View.uploadMib.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53958
Dolibarr.ERP.and.CRM.Database.Backup.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/53959
Foxit.Reader.and.PhantomPDF.Annotation.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53725
Mozilla.Firefox.RemotePrompt.Sandbox.Bypass,https://www.fortiguard.com/encyclopedia/ips/53642
RARLAB.WinRAR.Recovery.Volume.Out.Of.Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/53956
SAP.Enable.Now.Manager.open_file.XSS,https://www.fortiguard.com/encyclopedia/ips/53960
MS.Windows.Pragmatic.General.Multicast.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53953
Samba.Spotlight.mdssvc.RPC.DoS,https://www.fortiguard.com/encyclopedia/ips/53931
SonicWall.GMS.WS.API.Appliance.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53667
Wordpress.File.Manager.Pro.Plugin.CSRF,https://www.fortiguard.com/encyclopedia/ips/53932
Hexojs.Hexo.includeCodeTag.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53909
LG.Simple.Editor.deleteFolder.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53908
MS.Exchange.PS.DumpDataReader.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/53918
MS.SharePoint.Server.GenerateProxyAssembly.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/53894
ClassLink.OneClick.Browser.Extension.XSS,https://www.fortiguard.com/encyclopedia/ips/53814
GitLab.Community.and.Enterprise.Edition.Web.IDE.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/53823
MS.Windows.DHCP.Server.Failover.CVE-2023-38162.DoS,https://www.fortiguard.com/encyclopedia/ips/53800
PaperCut.NG.FileUploadAuthentication.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/53815
Foxit.PDF.Reader.and.Editor.exportXFAData.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53746
Lumma.Stealer.Botnet,https://www.fortiguard.com/encyclopedia/ips/53625
Apple.Safari.WebKit.loadInSameDocument.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53707
D-Link.D-View.JWT.Static.Key.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/53702
Google.Chrome.V8.JIT.Optimisation.TheHole.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/53706
Ivanti.Endpoint.Manager.Mobile.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/53703
LG.Simple.Editor.copyStickerContent.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53701
Node.js.ejs.outputFunctionName.Template.Injection,https://www.fortiguard.com/encyclopedia/ips/53705
SonicWall.GMS.and.Analytics.unzipFiles.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53665
RomCom.Botnet,https://www.fortiguard.com/encyclopedia/ips/53607
Apache.Commons.FileUpload.parseRequest.DoS,https://www.fortiguard.com/encyclopedia/ips/53631
Apache.NiFi.API.CVE-2023-34468.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53612
Google.Chrome.V8.Origin.Trial.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/53626
LG.Simple.Editor.CVE-2023-40498.Remote.JSP.Upload,https://www.fortiguard.com/encyclopedia/ips/53614
Sophos.XG.Firewall.filterarray.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53627
Advantech.R-SeeNet.device_status.php.Local.File.Inclusion,https://www.fortiguard.com/encyclopedia/ips/53623
Pimcore.GridHelperService.prepareListingForGrid.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53620
VMware.Aria.saveFileToDisk.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53621
Adobe.Acrobat.Reader.CVE-2023-26369.Out.of.bounds.Write,https://www.fortiguard.com/encyclopedia/ips/53605
MS.Windows.CLFS.Driver.CVE-2023-38143.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53588
MS.Windows.CLFS.Driver.CVE-2023-38144.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53589
MS.Windows.DHCP.Server.ClassDef.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/53594
MS.Windows.Kernel.CVE-2023-38142.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/53590
MS.Windows.Streaming.Service.Proxy.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53591
MS.Windows.TCP.IP.CVE-2023-38160.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/53593
Autodesk.Backburner.Manager.telnet.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53611
HPE.System.Management.Homepage.SetSMHData.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53610
IA.Ignition.AbstractGatewayFunction.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/53609
mySCADA.myPRO.CVE-2023-28716.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/53603
XWiki.SkinsCode.XWikiSkinsSheet.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/53599
Dark.IoT.Botnet,https://www.fortiguard.com/encyclopedia/ips/53476
Delta.IA.DIAScreen.DPA.File.Parsing.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53596
Linux.Kernel.ksmbd.Compounded.Request.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/53586
MS.ASP.NET.CVE-2023-36899.Privilege.Escalation,https://www.fortiguard.com/encyclopedia/ips/53598
NETGEAR.ProSafe.NMS300.CVE-2023-38098.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/53584
RARLAB.WinRAR.CVE-2023-38831.Arbitrary.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53587
D-Link.D-View.TftpReceiveFileHandler.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53581
GitLab.Community.and.Enterprise.Edition.CVE-2023-0921.DoS,https://www.fortiguard.com/encyclopedia/ips/53510
Greenshot.NET.CVE-2023-34634.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/53573
IA.Ignition.ParameterVersion.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/53577
Ivanti.Avalanche.WLAvalancheService.exe.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53576
Mozilla.Firefox.GatherAsyncParentCompletions.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53568
Redis.getKeysUsingKeySpecs.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53569
Zoom.Client.ZoomOpener.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53565
HPE.Intelligent.Management.Center.fileContent.Path.RCE,https://www.fortiguard.com/encyclopedia/ips/53561
Softing.edgeAggregator.RestoreConfiguration.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53562
D-Link.DIR-2640.HNAP.PrefixLen.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/53558
Google.Chrome.ServiceWorkerVersion.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53547
Ivanti.Avalanche.RemoteControlServer.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/53550
RA.ThinManager.CVE-2023-2914.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53554
RA.ThinManager.CVE-2023-2915.Directory.Traveral,https://www.fortiguard.com/encyclopedia/ips/53552
RA.ThinManager.CVE-2023-2917.Directory.Traveral,https://www.fortiguard.com/encyclopedia/ips/53551
Siemens.Tecnomatix.PS.SPP.File.Parsing.Bufffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53555
Google.Chrome.WebXR.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53543
Intelliants.Subrion.CMS.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/53541
ManageEngine.OpManager.eventType.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53539
Nextcloud.Calendar.remote.php.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/53545
SolarWinds.NPM.CredentialInitializer.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/53540
Adobe.ColdFusion.IPFilterUtils.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/53534
Cisco.SPA508G.IP.Deskphone.VxWorks.DHCP.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53536
HP.LaserJetPro.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53516
Zyxel.Armor.Z1.and.Z2.ozkerz.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/53537
Zyxel.Armor.Z1.and.Z2.webdav.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/53538
Broadcom.CA.eHealth.licsys.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/53533
Ignite.Realtime.Openfire.CVE-2023-32315.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/53451
MiniUPnP.Project.MiniuPnPd.SOAP.nftables.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/53530
SHINJI.APP.Katana.Botnet,https://www.fortiguard.com/encyclopedia/ips/53477
XWiki.org.XWiki.TipsPanel.XWiki.UIExtensionClass.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/53532
Adobe.ColdFusion.AS.CVE-2023-26361.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53520
HPE.IMC.TopoServlet.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/53525
Linux.Kernel.ksmbd.Module.smb2_write.Heap.Out.Of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53528
SonicWall.GMS.and.Analytics.detectInjection.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53526
Adobe.Acrobat.Reader.CVE-2023-29299.Installer.DoS,https://www.fortiguard.com/encyclopedia/ips/53502
Adobe.Acrobat.Reader.CVE-2023-29303.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53503
Adobe.Acrobat.Reader.CVE-2023-29320.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53504
Adobe.Acrobat.Reader.CVE-2023-38222.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53505
Adobe.Acrobat.Reader.CVE-2023-38223.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53506
Adobe.Acrobat.Reader.CVE-2023-38224.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53497
Adobe.Acrobat.Reader.CVE-2023-38225.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53498
Adobe.Acrobat.Reader.CVE-2023-38226.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53499
Adobe.Acrobat.Reader.CVE-2023-38227.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53500
Adobe.Acrobat.Reader.CVE-2023-38228.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53501
Adobe.Acrobat.Reader.CVE-2023-38229.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53482
Adobe.Acrobat.Reader.CVE-2023-38230.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53483
Adobe.Acrobat.Reader.CVE-2023-38231.Out.of.Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/53484
Adobe.Acrobat.Reader.CVE-2023-38232.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53485
Adobe.Acrobat.Reader.CVE-2023-38233.Out.of.Bounds.Write,https://www.fortiguard.com/encyclopedia/ips/53486
Adobe.Acrobat.Reader.CVE-2023-38234.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53490
Adobe.Acrobat.Reader.CVE-2023-38235.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53492
Adobe.Acrobat.Reader.CVE-2023-38236.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53494
Adobe.Acrobat.Reader.CVE-2023-38237.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53495
Adobe.Acrobat.Reader.CVE-2023-38238.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/53496
Adobe.Acrobat.Reader.CVE-2023-38239.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53487
Adobe.Acrobat.Reader.CVE-2023-38240.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53488
Adobe.Acrobat.Reader.CVE-2023-38242.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53491
Adobe.Acrobat.Reader.CVE-2023-38244.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53511
Adobe.Acrobat.Reader.CVE-2023-38245.Improper.Input.Validation,https://www.fortiguard.com/encyclopedia/ips/53512
Adobe.Acrobat.Reader.CVE-2023-38246.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53509
Adobe.Acrobat.Reader.CVE-2023-38247.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53507
Adobe.Acrobat.Reader.CVE-2023-38248.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53508
FortiOS.Fclicense.Daemon.Format.String.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53444
GravityRAT.Botnet,https://www.fortiguard.com/encyclopedia/ips/53471
MS.Windows.CLFS.Driver.CVE-2023-36900.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53436
MS.Windows.Kernel.CVE-2023-35359.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/53434
MS.Windows.Kernel.CVE-2023-35380.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/53433
MS.Windows.Kernel.CVE-2023-35382.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53432
MS.Windows.Kernel.CVE-2023-35386.Elevation.of.Privilege,https://www.fortiguard.com/encyclopedia/ips/53435
MS.Windows.MapUrlToZone.CVE-2023-35384.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/53437
Adobe.Acrobat.Reader.CVE-2023-38241.Out.of.Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/53489
FG-VD-53438.0day,https://www.fortiguard.com/encyclopedia/ips/53438
Google.Chrome.Non-Extensible.Object.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/53513
Google.Chrome.SetPropertyWithAccessor.Type.Confusion,https://www.fortiguard.com/encyclopedia/ips/53479
Linux.Kernel.ksmbd.SMB2_QUERY_INFO.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/53466
SonicWall.GMS.and.Analytics.searchFilter.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/53469
Adobe.ColdFusion.CVE-2023-38204.Insecure.Deserialization,https://www.fortiguard.com/encyclopedia/ips/53453
Advantech.iView.ConfigurationServlet.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53465
Django.parse_accept_lang_header.Accept-Language.DoS,https://www.fortiguard.com/encyclopedia/ips/53445
Unity.Technologies.Unity.Editor.Protocol.Handler.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53468
PepperlFuchs.Comtrol.IO-Link.Master.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/52980
Citrix.ShareFile.SZC.ProcessRawPostedFile.Directory.Traversal,https://www.fortiguard.com/encyclopedia/ips/53424
Hikvision.Hybrid.SAN.CVE-2022-28171.Blind.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53421
PepperlFuchs.Comtrol.IO-Link.Master.CSRF,https://www.fortiguard.com/encyclopedia/ips/52979
Prometei.Botnet,https://www.fortiguard.com/encyclopedia/ips/53400
